T(K),A,B,C,D,X2,X3,X4,X5,X6,X7,X8,X10,X12,X14,X15,X16,X17,X19,X21,X22,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Exp. Density (Kg.m-3)
591.6799927,230.30376,902.2542001,2581961.788,0.251649081,26,34,227.632888,265.2094993,1.01176063,0.00000116,0,0,0.15257522,1.951466,174.7061,4.88659,470.723772,-0.021315,0.070938,0.07176,14,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,0,0,0,0,0,0,0,878.8391482
613.0800171,230.30376,902.2542001,2581961.788,0.251649081,26,34,227.632888,265.2094993,1.01176063,0.00000116,0,0,0.15257522,1.951466,174.7061,4.88659,470.723772,-0.021315,0.070938,0.07176,14,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,0,0,0,0,0,0,0,861.1057586
623.1500244,230.30376,902.2542001,2581961.788,0.251649081,26,34,227.632888,265.2094993,1.01176063,0.00000116,0,0,0.15257522,1.951466,174.7061,4.88659,470.723772,-0.021315,0.070938,0.07176,14,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,0,0,0,0,0,0,0,850.4772401
631.0300293,230.30376,902.2542001,2581961.788,0.251649081,26,34,227.632888,265.2094993,1.01176063,0.00000116,0,0,0.15257522,1.951466,174.7061,4.88659,470.723772,-0.021315,0.070938,0.07176,14,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,0,0,0,0,0,0,0,847.8863228
673.1500244,230.30376,902.2542001,2581961.788,0.251649081,26,34,227.632888,265.2094993,1.01176063,0.00000116,0,0,0.15257522,1.951466,174.7061,4.88659,470.723772,-0.021315,0.070938,0.07176,14,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,0,0,0,0,0,0,0,807.9746812
723.1500244,230.30376,902.2542001,2581961.788,0.251649081,26,34,227.632888,265.2094993,1.01176063,0.00000116,0,0,0.15257522,1.951466,174.7061,4.88659,470.723772,-0.021315,0.070938,0.07176,14,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,0,0,0,0,0,0,0,766.9806119
293.1499939,162.27132,680.8800145,2414744.429,0.256792593,17,18,184.6598723,233.1579648,0.87878322,0.02159765,-0.00693937,0,0.24044098,2.925305,93.603226,3.302258,401.143113,-0.008652,0.102434,0.104573,18,4,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,863.483557
298.1499939,162.27132,680.8800145,2414744.429,0.256792593,17,18,184.6598723,233.1579648,0.87878322,0.02159765,-0.00693937,0,0.24044098,2.925305,93.603226,3.302258,401.143113,-0.008652,0.102434,0.104573,18,4,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,862.1799774
293.1499939,160.25544,688.961145,2517592.305,0.254522142,17,18,178.3903758,222.4373417,0.89836683,0.24995135,0.24971765,0,0.1632927,2.998837,93.603226,3.139132,388.279894,-0.016323,0.154777,0.098891,16,3,0,0,1,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,887.4305245
288.1499939,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,864.862556
293.1499939,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,860.8389025
298.1499939,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,856.645385
303.1499939,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,852.3032365
320,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,837.535685
340,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,819.80613
360,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,801.75808
380,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,783.200438
400,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,764.1225875
420,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,744.365281
423.1000061,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,742.985136
433.1000061,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,732.984393
440,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,723.769271
443.1000061,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,721.985699
453.1000061,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,706.9845845
460,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,701.984213
463.1000061,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,696.591031
470,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,690.6351745
473.1000061,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,684.2865075
480,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,678.8508595
483.1000061,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,671.684722
490,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,666.652501
493.1000061,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,659.5925285
503.1000061,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,647.288005
513.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,634.2827925
523.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,619.5895565
533.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,603.9833015
543.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,587.283547
553.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,569.89372
563.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,550.9857335
573.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,530.3897235
583.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,503.795391
593.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,475.6935155
603.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,440.8926285
608.0999756,106.165,626.5714164,3585643.085,0.260672181,10,10,117.0682542,152.6087798,0.90688973,0.02247937,-0.00000003,0,0.25696137,3.032455,51.921799,1.993745,303.16063,-0.01271,0.141289,0.149655,10,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,421.1884045
292.1499939,218.37764,900.1288034,1621984.011,0.213531208,21,30,250.1350222,307.2686436,0.87306445,0.08791588,0.00000023,0,0.35601105,3.474391,139.152496,6.078553,477.13716,-0.005805,0.084326,0.086518,26,5,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,897.0953451
293.4500122,218.37764,900.1288034,1621984.011,0.213531208,21,30,250.1350222,307.2686436,0.87306445,0.08791588,0.00000023,0,0.35601105,3.474391,139.152496,6.078553,477.13716,-0.005805,0.084326,0.086518,26,5,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,896.2873479
381.0499878,218.37764,900.1288034,1621984.011,0.213531208,21,30,250.1350222,307.2686436,0.87306445,0.08791588,0.00000023,0,0.35601105,3.474391,139.152496,6.078553,477.13716,-0.005805,0.084326,0.086518,26,5,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,833.5911274
293.1499939,148.24474,752.195808,2492516.843,0.231044923,16,20,166.1429621,207.3672465,0.89229778,0.14374269,-0.00000014,0,0.36222075,3.455546,82.768654,2.689337,367.138686,-0.008046,0.115708,0.130245,16,5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,916.9826637
298.1499939,148.24474,752.195808,2492516.843,0.231044923,16,20,166.1429621,207.3672465,0.89229778,0.14374269,-0.00000014,0,0.36222075,3.455546,82.768654,2.689337,367.138686,-0.008046,0.115708,0.130245,16,5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,912.9800558
346.6499939,148.24474,752.195808,2492516.843,0.231044923,16,20,166.1429621,207.3672465,0.89229778,0.14374269,-0.00000014,0,0.36222075,3.455546,82.768654,2.689337,367.138686,-0.008046,0.115708,0.130245,16,5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,877.9794727
380.3500061,148.24474,752.195808,2492516.843,0.231044923,16,20,166.1429621,207.3672465,0.89229778,0.14374269,-0.00000014,0,0.36222075,3.455546,82.768654,2.689337,367.138686,-0.008046,0.115708,0.130245,16,5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,847.1742157
288.7099915,134.21816,663.8683601,2956899.347,0.262292323,12,14,151.0278874,193.9350519,0.88872326,0.1041327,0.10271532,0,0.19534258,2.746978,72.19281,3.403773,349.021204,-0.011212,0.119791,0.11566,14,2,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,866.3782228
289.1499939,134.21816,663.8683601,2956899.347,0.262292323,12,14,151.0278874,193.9350519,0.88872326,0.1041327,0.10271532,0,0.19534258,2.746978,72.19281,3.403773,349.021204,-0.011212,0.119791,0.11566,14,2,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,861.18398
293.1499939,134.21816,663.8683601,2956899.347,0.262292323,12,14,151.0278874,193.9350519,0.88872326,0.1041327,0.10271532,0,0.19534258,2.746978,72.19281,3.403773,349.021204,-0.011212,0.119791,0.11566,14,2,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,861.9669193
298.1499939,134.21816,663.8683601,2956899.347,0.262292323,12,14,151.0278874,193.9350519,0.88872326,0.1041327,0.10271532,0,0.19534258,2.746978,72.19281,3.403773,349.021204,-0.011212,0.119791,0.11566,14,2,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,857.9493224
303.1499939,134.21816,663.8683601,2956899.347,0.262292323,12,14,151.0278874,193.9350519,0.88872326,0.1041327,0.10271532,0,0.19534258,2.746978,72.19281,3.403773,349.021204,-0.011212,0.119791,0.11566,14,2,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,853.9429103
313.1499939,134.21816,663.8683601,2956899.347,0.262292323,12,14,151.0278874,193.9350519,0.88872326,0.1041327,0.10271532,0,0.19534258,2.746978,72.19281,3.403773,349.021204,-0.011212,0.119791,0.11566,14,2,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,845.6549389
273.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,923.9797479
283.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,914.7833806
293.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,905.5870133
298.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,900.9836222
303.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,896.4843802
313.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,887.2880129
323.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,878.0812307
333.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,868.8848634
343.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,859.6884961
353.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,850.585863
363.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,841.3894957
373.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,832.1827135
383.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,822.9863462
393.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,813.7899789
403.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,804.6873459
413.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,795.4805636
418.1499939,104.14912,618.1479679,3843538.761,0.262258811,9,10,112.0578461,141.3430275,0.92944851,0.05390668,0.05359756,0,0.13818258,2.991047,51.921799,2.314107,289.617821,-0.024494,0.204068,0.130362,8,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,790.8875875
288.7099915,134.21816,663.2970002,2992592.733,0.265609184,14,14,150.6065987,189.9464856,0.89120927,0.14669161,0.14660708,0,0.17802009,2.966043,72.19281,2.45179,342.505274,-0.012433,0.118056,0.118688,14,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,870.9819057
293.1499939,134.21816,663.2970002,2992592.733,0.265609184,14,14,150.6065987,189.9464856,0.89120927,0.14669161,0.14660708,0,0.17802009,2.966043,72.19281,2.45179,342.505274,-0.012433,0.118056,0.118688,14,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,866.57955
298.1499939,134.21816,663.2970002,2992592.733,0.265609184,14,14,150.6065987,189.9464856,0.89120927,0.14669161,0.14660708,0,0.17802009,2.966043,72.19281,2.45179,342.505274,-0.012433,0.118056,0.118688,14,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,862.3785216
303.1499939,134.21816,663.2970002,2992592.733,0.265609184,14,14,150.6065987,189.9464856,0.89120927,0.14669161,0.14660708,0,0.17802009,2.966043,72.19281,2.45179,342.505274,-0.012433,0.118056,0.118688,14,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,858.3050005
313.1499939,134.21816,663.2970002,2992592.733,0.265609184,14,14,150.6065987,189.9464856,0.89120927,0.14669161,0.14660708,0,0.17802009,2.966043,72.19281,2.45179,342.505274,-0.012433,0.118056,0.118688,14,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,850.0841382
273.1499939,92.13842,597.0514203,4114411.921,0.264843502,8,8,100.7962634,130.5485146,0.91413109,0.15619481,-0.15572275,0,0.19671352,3.021465,42.292908,1.783286,272.822325,-0.016298,0.157266,0.158026,8,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,885.5423546
283.1499939,92.13842,597.0514203,4114411.921,0.264843502,8,8,100.7962634,130.5485146,0.91413109,0.15619481,-0.15572275,0,0.19671352,3.021465,42.292908,1.783286,272.822325,-0.016298,0.157266,0.158026,8,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,876.5035756
298.1499939,92.13842,597.0514203,4114411.921,0.264843502,8,8,100.7962634,130.5485146,0.91413109,0.15619481,-0.15572275,0,0.19671352,3.021465,42.292908,1.783286,272.822325,-0.016298,0.157266,0.158026,8,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,862.3234728
299.730011,92.13842,597.0514203,4114411.921,0.264843502,8,8,100.7962634,130.5485146,0.91413109,0.15619481,-0.15572275,0,0.19671352,3.021465,42.292908,1.783286,272.822325,-0.016298,0.157266,0.158026,8,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,860.4530629
302.9400024,92.13842,597.0514203,4114411.921,0.264843502,8,8,100.7962634,130.5485146,0.91413109,0.15619481,-0.15572275,0,0.19671352,3.021465,42.292908,1.783286,272.822325,-0.016298,0.157266,0.158026,8,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,857.412495
