T (K),A,F,G,X1,X9,X10,X11,X13,X18,X20,Y1,Y2,Y5,Y14,Y15,Y17,Y23,Viscosity
404.1,122.1,1803.5,-16,9,0.73650794,8.736259,0,-4.05493275,0.444248,43.620147,6,0,0,4,2,1,0,2.31
345.5,124.1,2243.3,-17.2,9,0.66137566,8.796633,1.589664,-4.35864627,0.327733,35.188206,8,1,0,4,2,1,1,4.58
365.1,124.1,2243.3,-17.2,9,0.66137566,8.796633,1.589664,-4.35864627,0.327733,35.188206,8,1,0,4,2,1,1,2.75
385.1,124.1,2243.3,-17.2,9,0.66137566,8.796633,1.589664,-4.35864627,0.327733,35.188206,8,1,0,4,2,1,1,1.81
404.1,124.1,2243.3,-17.2,9,0.66137566,8.796633,1.589664,-4.35864627,0.327733,35.188206,8,1,0,4,2,1,1,1.34
404.6,124.1,2243.3,-17.2,9,0.66137566,8.796633,1.589664,-4.35864627,0.327733,35.188206,8,1,0,4,2,1,1,1.3
298.1,146.2,1110.3,-15.4,9,0.68544996,0,5.097215,-0.40524877,0.152404,26.192107,14,3,0,0,0,0,2,1.2
298.1,116.2,1239.1,-15.1,7,0.63560335,8.619697,1.68362,-0.42376644,0.221627,31.614826,12,1,1,0,0,1,1,2.43
298.1,132.2,947.8,-14.9,8,0.6656746,0,4.733191,-0.42756513,0.160908,27.814063,12,3,0,0,0,0,2,1.06
298.1,122.1,1494,-15.9,9,0.75356125,8.879259,0,-3.93517449,0.449849,41.946483,6,0,0,4,2,1,0,2.5
318.1,122.1,1494,-15.9,9,0.75356125,8.879259,0,-3.93517449,0.449849,41.946483,6,0,0,4,2,1,0,1.8
323.1,122.1,1494,-15.9,9,0.75356125,8.879259,0,-3.93517449,0.449849,41.946483,6,0,0,4,2,1,0,1.54
344.3,122.1,1494,-15.9,9,0.75356125,8.879259,0,-3.93517449,0.449849,41.946483,6,0,0,4,2,1,0,1.13
348.1,122.1,1494,-15.9,9,0.75356125,8.879259,0,-3.93517449,0.449849,41.946483,6,0,0,4,2,1,0,1.06
293.1,208.3,3365.8,-17.3,13,0.78174603,8.39178,1.63726,-0.11582559,0.145155,57.619927,20,1,0,0,0,1,4,3.26
293.1,102.1,2915.1,-18.7,7,0.6875,8.441019,0,-0.22137562,0.204629,33.403292,10,0,0,0,0,1,1,6.24
293.1,164.2,1807.6,-16.5,10,0.79545455,8.321197,1.630576,-0.08597799,0.160623,50.004506,16,1,0,0,0,1,3,7.27
298.1,164.2,1807.6,-16.5,10,0.79545455,8.321197,1.630576,-0.08597799,0.160623,50.004506,16,1,0,0,0,1,3,6.48
308.1,164.2,1807.6,-16.5,10,0.79545455,8.321197,1.630576,-0.08597799,0.160623,50.004506,16,1,0,0,0,1,3,4.64
313.1,164.2,1807.6,-16.5,10,0.79545455,8.321197,1.630576,-0.08597799,0.160623,50.004506,16,1,0,0,0,1,3,4.08
323.1,164.2,1807.6,-16.5,10,0.79545455,8.321197,1.630576,-0.08597799,0.160623,50.004506,16,1,0,0,0,1,3,3.2
333.1,164.2,1807.6,-16.5,10,0.79545455,8.321197,1.630576,-0.08597799,0.160623,50.004506,16,1,0,0,0,1,3,2.61
343.1,164.2,1807.6,-16.5,10,0.79545455,8.321197,1.630576,-0.08597799,0.160623,50.004506,16,1,0,0,0,1,3,2.11
293.1,198.4,1666.5,-18.7,13,0.64351852,0,6.931955,0.18353871,0.041941,14.748415,30,3,0,0,0,0,0,1.11
293.1,170.3,1478.2,-17.6,11,0.63973064,0,6.909652,0.15846246,0.045099,12.985689,26,3,0,0,0,0,0,1.79
313.1,170.3,1478.2,-17.6,11,0.63973064,0,6.909652,0.15846246,0.045099,12.985689,26,3,0,0,0,0,0,1.24
115,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,8.21
116,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,7.65
118,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,6.92
120,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,6.33
125,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,4.69
130,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,3.75
135,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,3
140,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,2.43
145,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,2.09
150,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,1.75
155,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,1.48
160,58.1,745,-15.3,3,0.64932127,0,6.5,0.03347137,0.082054,6.615101,10,3,0,0,0,0,0,1.29
240.1,142.3,1311.1,-16.4,9,0.79761905,0,4.539768,0.08137248,0.039336,11.684458,22,2,0,0,0,0,0,2.76
243.1,142.3,1311.1,-16.4,9,0.79761905,0,4.539768,0.08137248,0.039336,11.684458,22,2,0,0,0,0,0,2.53
247.1,142.3,1311.1,-16.4,9,0.79761905,0,4.539768,0.08137248,0.039336,11.684458,22,2,0,0,0,0,0,2.27
253.1,142.3,1311.1,-16.4,9,0.79761905,0,4.539768,0.08137248,0.039336,11.684458,22,2,0,0,0,0,0,1.94
263.1,142.3,1311.1,-16.4,9,0.79761905,0,4.539768,0.08137248,0.039336,11.684458,22,2,0,0,0,0,0,1.55
273.1,142.3,1311.1,-16.4,9,0.79761905,0,4.539768,0.08137248,0.039336,11.684458,22,2,0,0,0,0,0,1.27
283.1,142.3,1311.1,-16.4,9,0.79761905,0,4.539768,0.08137248,0.039336,11.684458,22,2,0,0,0,0,0,1.08
318.1,310.6,1855.3,-17.1,21,0.78968254,0,4.598431,0.23152663,0.025045,22.008589,46,2,0,0,0,0,0,4.69
358.1,310.6,1855.3,-17.1,21,0.78968254,0,4.598431,0.23152663,0.025045,22.008589,46,2,0,0,0,0,0,2.14
262.1,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,2.97
263.1,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,2.99
268.1,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,2.55
273.1,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,2.26
283.1,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.82
288.8,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.61
293.1,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.49
293.8,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.47
298.1,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.36
298.2,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.35
298.4,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.35
303.1,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.25
307.5,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.16
307.6,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.16
308.1,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.15
313.1,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.06
313.4,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.06
313.5,170.3,1467.5,-16.6,11,0.79761905,0,4.558032,0.10646703,0.034285,13.390089,26,2,0,0,0,0,0,1.06
348.1,450.9,1846.9,-16.9,31,0.78968254,0,4.613191,0.35573844,0.020557,30.612901,66,2,0,0,0,0,0,6.58
353.1,450.9,1846.9,-16.9,31,0.78968254,0,4.613191,0.35573844,0.020557,30.612901,66,2,0,0,0,0,0,5.46
363.1,450.9,1846.9,-16.9,31,0.78968254,0,4.613191,0.35573844,0.020557,30.612901,66,2,0,0,0,0,0,4.49
372,450.9,1846.9,-16.9,31,0.78968254,0,4.613191,0.35573844,0.020557,30.612901,66,2,0,0,0,0,0,3.82
373.1,450.9,1846.9,-16.9,31,0.78968254,0,4.613191,0.35573844,0.020557,30.612901,66,2,0,0,0,0,0,4.09
310.9,282.5,1811,-17,19,0.78968254,0,4.593663,0.20668758,0.026216,20.274828,42,2,0,0,0,0,0,4.29
313.1,282.5,1811,-17,19,0.78968254,0,4.593663,0.20668758,0.026216,20.274828,42,2,0,0,0,0,0,4.14
333.1,282.5,1811,-17,19,0.78968254,0,4.593663,0.20668758,0.026216,20.274828,42,2,0,0,0,0,0,2.68
353.1,282.5,1811,-17,19,0.78968254,0,4.593663,0.20668758,0.026216,20.274828,42,2,0,0,0,0,0,1.89
372,282.5,1811,-17,19,0.78968254,0,4.593663,0.20668758,0.026216,20.274828,42,2,0,0,0,0,0,1.42
373.1,282.5,1811,-17,19,0.78968254,0,4.593663,0.20668758,0.026216,20.274828,42,2,0,0,0,0,0,1.41
393.1,282.5,1811,-17,19,0.78968254,0,4.593663,0.20668758,0.026216,20.274828,42,2,0,0,0,0,0,1.09
343.1,296.6,1853.6,-17.1,20,0.78467909,0,4.596163,0.21913705,0.02692,21.220821,44,2,0,0,0,0,0,2.52
353.1,296.6,1853.6,-17.1,20,0.78467909,0,4.596163,0.21913705,0.02692,21.220821,44,2,0,0,0,0,0,2.12
363.1,296.6,1853.6,-17.1,20,0.78467909,0,4.596163,0.21913705,0.02692,21.220821,44,2,0,0,0,0,0,1.81
295.1,240.5,1780.7,-17.1,16,0.78467909,0,4.584347,0.1695128,0.030647,17.796007,36,2,0,0,0,0,0,4
300.1,240.5,1780.7,-17.1,16,0.78467909,0,4.584347,0.1695128,0.030647,17.796007,36,2,0,0,0,0,0,3.53
311,240.5,1780.7,-17.1,16,0.78467909,0,4.584347,0.1695128,0.030647,17.796007,36,2,0,0,0,0,0,2.74
323.1,240.5,1780.7,-17.1,16,0.78467909,0,4.584347,0.1695128,0.030647,17.796007,36,2,0,0,0,0,0,2.17
333.1,240.5,1780.7,-17.1,16,0.78467909,0,4.584347,0.1695128,0.030647,17.796007,36,2,0,0,0,0,0,1.8
372,240.5,1780.7,-17.1,16,0.78467909,0,4.584347,0.1695128,0.030647,17.796007,36,2,0,0,0,0,0,1.02
373.1,240.5,1780.7,-17.1,16,0.78467909,0,4.584347,0.1695128,0.030647,17.796007,36,2,0,0,0,0,0,1.02
180.1,100.2,1026.8,-15.9,6,0.78467909,0,4.491389,0.04366783,0.049471,9.173395,16,2,0,0,0,0,0,4.38
182.9,100.2,1026.8,-15.9,6,0.78467909,0,4.491389,0.04366783,0.049471,9.173395,16,2,0,0,0,0,0,3.9
186.8,100.2,1026.8,-15.9,6,0.78467909,0,4.491389,0.04366783,0.049471,9.173395,16,2,0,0,0,0,0,3.3
192.9,100.2,1026.8,-15.9,6,0.78467909,0,4.491389,0.04366783,0.049471,9.173395,16,2,0,0,0,0,0,2.61
213.1,100.2,1026.8,-15.9,6,0.78467909,0,4.491389,0.04366783,0.049471,9.173395,16,2,0,0,0,0,0,1.46
333.1,366.7,1883.8,-17,25,0.78968254,0,4.605723,0.28121544,0.02295,25.440754,54,2,0,0,0,0,0,5.17
372,366.7,1883.8,-17,25,0.78968254,0,4.605723,0.28121544,0.02295,25.440754,54,2,0,0,0,0,0,2.48
422,366.7,1883.8,-17,25,0.78968254,0,4.605723,0.28121544,0.02295,25.440754,54,2,0,0,0,0,0,1.28
422.1,366.7,1883.8,-17,25,0.78968254,0,4.605723,0.28121544,0.02295,25.440754,54,2,0,0,0,0,0,1.28
293.1,226.4,1719.4,-17,15,0.78968254,0,4.580441,0.15728609,0.030002,16.850014,34,2,0,0,0,0,0,3.49
294.1,226.4,1719.4,-17,15,0.78968254,0,4.580441,0.15728609,0.030002,16.850014,34,2,0,0,0,0,0,3.4
298.1,226.4,1719.4,-17,15,0.78968254,0,4.580441,0.15728609,0.030002,16.850014,34,2,0,0,0,0,0,3.1
311,226.4,1719.4,-17,15,0.78968254,0,4.580441,0.15728609,0.030002,16.850014,34,2,0,0,0,0,0,2.33
323.1,226.4,1719.4,-17,15,0.78968254,0,4.580441,0.15728609,0.030002,16.850014,34,2,0,0,0,0,0,1.91
333.1,226.4,1719.4,-17,15,0.78968254,0,4.580441,0.15728609,0.030002,16.850014,34,2,0,0,0,0,0,1.56
174.6,86.2,873.1,-15.5,5,0.80571429,0,4.463611,0.03101772,0.055829,8.387165,14,2,0,0,0,0,0,2.39
182.9,86.2,873.1,-15.5,5,0.80571429,0,4.463611,0.03101772,0.055829,8.387165,14,2,0,0,0,0,0,1.84
192.9,86.2,873.1,-15.5,5,0.80571429,0,4.463611,0.03101772,0.055829,8.387165,14,2,0,0,0,0,0,1.39
311,254.5,1776.3,-17,17,0.78968254,0,4.587807,0.1818495,0.027938,18.560157,38,2,0,0,0,0,0,3.21
333.1,254.5,1776.3,-17,17,0.78968254,0,4.587807,0.1818495,0.027938,18.560157,38,2,0,0,0,0,0,2.06
372,254.5,1776.3,-17,17,0.78968254,0,4.587807,0.1818495,0.027938,18.560157,38,2,0,0,0,0,0,1.15
211.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,2.65
212.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,2.57
213.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,2.48
214.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,2.41
215.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,2.33
215.6,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,2.3
216.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,2.25
217.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,2.18
219.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,2.06
221.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,1.95
223.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,1.85
233.1,114.2,1130.1,-16.1,7,0.79761905,0,4.511797,0.05625727,0.046666,10.008051,18,2,0,0,0,0,0,1.45
293.1,212.4,1694.3,-17,14,0.78467909,0,4.575996,0.14538313,0.032712,16.075184,32,2,0,0,0,0,0,2.84
311,212.4,1694.3,-17,14,0.78467909,0,4.575996,0.14538313,0.032712,16.075184,32,2,0,0,0,0,0,1.95
333.1,212.4,1694.3,-17,14,0.78467909,0,4.575996,0.14538313,0.032712,16.075184,32,2,0,0,0,0,0,1.34
143.1,72.1,756.8,-15.2,4,0.78467909,0,4.423611,0.01824546,0.0591,7.457234,12,2,0,0,0,0,0,3.59
154.6,72.1,756.8,-15.2,4,0.78467909,0,4.423611,0.01824546,0.0591,7.457234,12,2,0,0,0,0,0,2.23
173.1,72.1,756.8,-15.2,4,0.78467909,0,4.423611,0.01824546,0.0591,7.457234,12,2,0,0,0,0,0,1.25
277.6,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,3.34
278,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,3.31
278.1,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,3.29
278.6,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,3.25
279.1,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,3.21
280.1,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,3.18
281.1,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,3.05
283.1,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,2.92
288.1,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,2.58
293,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,2.32
293.1,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,2.31
311,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,1.63
314.3,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,1.53
333.1,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,1.14
333.3,198.4,1620.1,-16.9,13,0.79761905,0,4.570894,0.13261489,0.032415,15.192881,30,2,0,0,0,0,0,1.14
343.1,422.8,1924.3,-17,29,0.78968254,0,4.611039,0.33089757,0.021109,28.885293,62,2,0,0,0,0,0,6.04
353.1,422.8,1924.3,-17,29,0.78968254,0,4.611039,0.33089757,0.021109,28.885293,62,2,0,0,0,0,0,4.87
363.1,422.8,1924.3,-17,29,0.78968254,0,4.611039,0.33089757,0.021109,28.885293,62,2,0,0,0,0,0,4.04
333.1,324.6,1885.5,-17.1,22,0.78467909,0,4.600497,0.24397223,0.025467,22.942213,48,2,0,0,0,0,0,3.76
343.1,324.6,1885.5,-17.1,22,0.78467909,0,4.600497,0.24397223,0.025467,22.942213,48,2,0,0,0,0,0,3.12
353.1,324.6,1885.5,-17.1,22,0.78467909,0,4.600497,0.24397223,0.025467,22.942213,48,2,0,0,0,0,0,2.61
363.1,324.6,1885.5,-17.1,22,0.78467909,0,4.600497,0.24397223,0.025467,22.942213,48,2,0,0,0,0,0,2.2
372,324.6,1885.5,-17.1,22,0.78467909,0,4.600497,0.24397223,0.025467,22.942213,48,2,0,0,0,0,0,1.93
388.1,324.6,1885.5,-17.1,22,0.78467909,0,4.600497,0.24397223,0.025467,22.942213,48,2,0,0,0,0,0,1.5
408.1,324.6,1885.5,-17.1,22,0.78467909,0,4.600497,0.24397223,0.025467,22.942213,48,2,0,0,0,0,0,1.17
267.7,184.4,1587.3,-16.9,12,0.78467909,0,4.564977,0.11900584,0.035729,14.353841,28,2,0,0,0,0,0,3.45
273.1,184.4,1587.3,-16.9,12,0.78467909,0,4.564977,0.11900584,0.035729,14.353841,28,2,0,0,0,0,0,2.96
293.1,184.4,1587.3,-16.9,12,0.78467909,0,4.564977,0.11900584,0.035729,14.353841,28,2,0,0,0,0,0,1.87
298.1,184.4,1587.3,-16.9,12,0.78467909,0,4.564977,0.11900584,0.035729,14.353841,28,2,0,0,0,0,0,1.69
308.1,184.4,1587.3,-16.9,12,0.78467909,0,4.564977,0.11900584,0.035729,14.353841,28,2,0,0,0,0,0,1.41
311,184.4,1587.3,-16.9,12,0.78467909,0,4.564977,0.11900584,0.035729,14.353841,28,2,0,0,0,0,0,1.35
313.1,184.4,1587.3,-16.9,12,0.78467909,0,4.564977,0.11900584,0.035729,14.353841,28,2,0,0,0,0,0,1.29
323.1,184.4,1587.3,-16.9,12,0.78467909,0,4.564977,0.11900584,0.035729,14.353841,28,2,0,0,0,0,0,1.12
293.1,156.3,1414.7,-16.6,10,0.78467909,0,4.549767,0.09392081,0.03906,12.626297,24,2,0,0,0,0,0,1.17
298.1,156.3,1414.7,-16.6,10,0.78467909,0,4.549767,0.09392081,0.03906,12.626297,24,2,0,0,0,0,0,1.08
100,44.1,529.3,-14.6,2,0.78467909,0,4.25,-0.00783822,0.073197,5.746085,8,2,0,0,0,0,0,3.82
110,44.1,529.3,-14.6,2,0.78467909,0,4.25,-0.00783822,0.073197,5.746085,8,2,0,0,0,0,0,2.29
120,44.1,529.3,-14.6,2,0.78467909,0,4.25,-0.00783822,0.073197,5.746085,8,2,0,0,0,0,0,1.53
130,44.1,529.3,-14.6,2,0.78467909,0,4.25,-0.00783822,0.073197,5.746085,8,2,0,0,0,0,0,1.08
